"location","latitude","longitude","Start","End","DOY","Year","Month","Day","Date","DL","PP","Rad","SWE","Tmax","Tmin","VPD","Tmean","ET0_HS","EPE_i","ETE_i","DT","TT"
"oa",45.3744,-75.726004,2022-09-29,2023-07-24,198,2023,7,17,2023-07-17,15.079225,0,18.5525133696,0,27.79,18.61,2.14357,23.2,4.88023624230921,0,0,9.18,18.2
"oa",45.3744,-75.726004,2022-09-29,2023-07-24,199,2023,7,18,2023-07-18,15.0495444444444,8.22,16.4967688364,0,27.58,16.04,1.8219,21.81,5.26873821988166,0,0,11.54,16.81
"oa",45.3744,-75.726004,2022-09-29,2023-07-24,200,2023,7,19,2023-07-19,15.0189444444444,0,23.189310298,0,26.31,13.93,1.59008,20.12,5.20639693271552,0,0,12.38,15.12
"oa",45.3744,-75.726004,2022-09-29,2023-07-24,201,2023,7,20,2023-07-20,14.9874361111111,18.23,17.6027437125,0,27.31,14.55,1.65549,20.93,5.37944720950853,0,0,12.76,15.93
"oa",45.3744,-75.726004,2022-09-29,2023-07-24,202,2023,7,21,2023-07-21,14.9550472222222,11.94,9.9697523206,0,23.14,17.18,1.9585,20.16,3.59018394746406,0,0,5.96,15.16
"oa",45.3744,-75.726004,2022-09-29,2023-07-24,203,2023,7,22,2023-07-22,14.9217944444444,0,22.26630167,0,25.92,14.61,1.66189,20.265,4.94052767575603,0,0,11.31,15.265
"oa",45.3744,-75.726004,2022-09-29,2023-07-24,204,2023,7,23,2023-07-23,14.8876972222222,0,27.0342120811,0,28.7,11.24,1.33352,19.97,6.06708868506496,0,0,17.46,14.97
"oa",45.3744,-75.726004,2022-09-29,2023-07-24,205,2023,7,24,2023-07-24,14.8527777777778,3.92,17.5124944,0,28.97,15.89,1.80478,22.43,5.57065569350233,0,0,13.08,17.43
"wr",45.0554,-75.342,2022-09-30,2023-07-23,273,2022,9,30,2022-09-30,11.4889694444444,0,15.7102925536,0,18.11,1.95,0.70311,10.03,2.4889355377415,0,0,16.16,5.03
"wr",45.0554,-75.342,2022-09-30,2023-07-23,274,2022,10,1,2022-10-01,11.4354416666667,0,14.2460445195,0,17.95,4.73,0.85573,11.34,2.33111515588314,0,0,13.22,6.34
"wr",45.0554,-75.342,2022-09-30,2023-07-23,275,2022,10,2,2022-10-02,11.3819972222222,0,13.7996244882,0,13.75,1.65,0.68806,7.7,1.92998110603224,0,0,12.1,2.7
"wr",45.0554,-75.342,2022-09-30,2023-07-23,276,2022,10,3,2022-10-03,11.32865,0,15.281442558,0,15.71,-0.72,0.57948,7.495,2.20607342936208,0,0,16.43,2.495
"wr",45.0554,-75.342,2022-09-30,2023-07-23,277,2022,10,4,2022-10-04,11.2754027777778,0,15.4405816655,0,18.23,-1,0.56781,8.615,2.46455878645938,0,0,19.23,3.615
"wr",45.0554,-75.342,2022-09-30,2023-07-23,278,2022,10,5,2022-10-05,11.2222722222222,0,15.2280398474,0,22.32,1.04,0.65844,11.68,2.86109545201379,0,0,21.28,6.68
"wr",45.0554,-75.342,2022-09-30,2023-07-23,279,2022,10,6,2022-10-06,11.1692611111111,0.9,13.1802195586,0,22.33,7.63,1.04527,14.98,2.614545044993,0,0,14.7,9.98
"wr",45.0554,-75.342,2022-09-30,2023-07-23,280,2022,10,7,2022-10-07,11.1163805555556,1.8,10.2184437998,0,14.51,5.2,0.88417,9.855,1.73571112880535,0,0,9.31,4.855
"wr",45.0554,-75.342,2022-09-30,2023-07-23,281,2022,10,8,2022-10-08,11.0636416666667,0.84,11.4803426664,0,9.97,-0.76,0.57776,4.605,1.49268046399531,0,0,10.73,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,282,2022,10,9,2022-10-09,11.0110527777778,1.66,10.4379495028,0,12.71,3.08,0.76208,7.895,1.60350854904815,0,0,9.63,2.895
"wr",45.0554,-75.342,2022-09-30,2023-07-23,283,2022,10,10,2022-10-10,10.958625,0,11.9619528705,0,12.35,0.33,0.62557,6.34,1.66411224796303,0,0,12.02,1.34
"wr",45.0554,-75.342,2022-09-30,2023-07-23,284,2022,10,11,2022-10-11,10.9063666666667,0,13.598712342,0,18.13,0.11,0.61581,9.12,2.24660685156503,0,0,18.02,4.12
"wr",45.0554,-75.342,2022-09-30,2023-07-23,285,2022,10,12,2022-10-12,10.8542916666667,0,12.5146943715,0,20.76,5.2,0.8842,12.98,2.36009386104134,0,0,15.56,7.98
"wr",45.0554,-75.342,2022-09-30,2023-07-23,286,2022,10,13,2022-10-13,10.8024055555556,8.17,5.7446328552,0,18.1,10.55,1.27315,14.325,1.69650549416439,0,0,7.55,9.325
"wr",45.0554,-75.342,2022-09-30,2023-07-23,287,2022,10,14,2022-10-14,10.750725,0,11.5206059187,0,17.67,4.04,0.81504,10.855,2.01035718289007,0,0,13.63,5.855
"wr",45.0554,-75.342,2022-09-30,2023-07-23,288,2022,10,15,2022-10-15,10.6992555555556,0,12.0355069804,0,18.28,2.54,0.73303,10.41,2.10291584514012,0,0,15.74,5.41
"wr",45.0554,-75.342,2022-09-30,2023-07-23,289,2022,10,16,2022-10-16,10.6480138888889,0,10.6492490585,0,14.21,1.86,0.69861,8.035,1.68677518570948,0,0,12.35,3.035
"wr",45.0554,-75.342,2022-09-30,2023-07-23,290,2022,10,17,2022-10-17,10.5970083333333,6.48,3.8473498455,0,11.03,6.05,0.93811,8.54,1.07982586905923,0,0,4.98,3.54
"wr",45.0554,-75.342,2022-09-30,2023-07-23,291,2022,10,18,2022-10-18,10.5462555555556,1.06,8.707621362,0,11.34,2.07,0.70886,6.705,1.35530511344486,0,0,9.27,1.705
"wr",45.0554,-75.342,2022-09-30,2023-07-23,292,2022,10,19,2022-10-19,10.4957611111111,4.1,6.6232870746,0,9.45,-0.26,0.59943,4.595,1.25353249758287,0,0,9.71,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,293,2022,10,20,2022-10-20,10.4455416666667,1.84,6.022648632,0,9.05,2.76,0.74492,5.905,1.0560581554912,0,0,6.29,0.905
"wr",45.0554,-75.342,2022-09-30,2023-07-23,294,2022,10,21,2022-10-21,10.3956111111111,0,10.835428626,0,16.17,0.86,0.64987,8.515,1.80874954340263,0,0,15.31,3.515
"wr",45.0554,-75.342,2022-09-30,2023-07-23,295,2022,10,22,2022-10-22,10.3459805555556,0,10.1933566504,0,21.45,6.45,0.96394,13.95,2.13629431978434,0,0,15,8.95
"wr",45.0554,-75.342,2022-09-30,2023-07-23,296,2022,10,23,2022-10-23,10.2966666666667,0,10.91689668,0,21.96,3.2,0.76815,12.58,2.26090138001811,0,0,18.76,7.58
"wr",45.0554,-75.342,2022-09-30,2023-07-23,297,2022,10,24,2022-10-24,10.2476777777778,0,10.226362608,0,22.14,5.43,0.89869,13.785,2.19419793864951,0,0,16.71,8.785
"wr",45.0554,-75.342,2022-09-30,2023-07-23,298,2022,10,25,2022-10-25,10.1990333333333,0,9.0498878496,0,23.07,9.05,1.15154,16.06,2.13119217315772,0,0,14.02,11.06
"wr",45.0554,-75.342,2022-09-30,2023-07-23,299,2022,10,26,2022-10-26,10.1507472222222,1.06,8.4325911444,0,23.44,10.36,1.25703,16.9,2.08678542908209,0,0,13.08,11.9
"wr",45.0554,-75.342,2022-09-30,2023-07-23,300,2022,10,27,2022-10-27,10.1028333333333,0,7.53590544,0,10.72,0.34,0.62612,5.53,1.23643323141689,0,0,10.38,0.53
"wr",45.0554,-75.342,2022-09-30,2023-07-23,301,2022,10,28,2022-10-28,10.0553055555556,0,9.027693549,0,10.48,-3.7,0.46467,3.39,1.29858780178506,0,0,14.18,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,302,2022,10,29,2022-10-29,10.0081833333333,0,9.9682706982,0,16.23,-3.08,0.4867,6.575,1.72471517632165,0,0,19.31,1.575
"wr",45.0554,-75.342,2022-09-30,2023-07-23,303,2022,10,30,2022-10-30,9.96148055555556,0,9.8159632476,0,17.73,-2.11,0.52313,7.81,1.81751499470684,0,0,19.84,2.81
"wr",45.0554,-75.342,2022-09-30,2023-07-23,304,2022,10,31,2022-10-31,9.91521111111111,2.03,5.4837859788,0,15.33,3.59,0.78958,9.46,1.47269313930629,0,0,11.74,4.46
"wr",45.0554,-75.342,2022-09-30,2023-07-23,305,2022,11,1,2022-11-01,9.86939444444445,0,5.190906702,0,15.65,7.73,1.0525,11.69,1.29504701111137,0,0,7.92,6.69
"wr",45.0554,-75.342,2022-09-30,2023-07-23,306,2022,11,2,2022-11-02,9.82405,0,7.9825907718,0,16.27,2.29,0.72011,9.28,1.56382982139234,0,0,13.98,4.28
"wr",45.0554,-75.342,2022-09-30,2023-07-23,307,2022,11,3,2022-11-03,9.77918888888889,0,8.970254384,0,18.38,-0.11,0.60605,9.135,1.77075004926539,0,0,18.49,4.135
"wr",45.0554,-75.342,2022-09-30,2023-07-23,308,2022,11,4,2022-11-04,9.73483333333333,0,8.494654506,0,21.36,3.95,0.80988,12.655,1.9233669604274,0,0,17.41,7.655
"wr",45.0554,-75.342,2022-09-30,2023-07-23,309,2022,11,5,2022-11-05,9.69099722222222,1.42,5.5523599485,0,24.21,14.4,1.63943,19.305,1.74162013736425,0,0,9.81,14.305
"wr",45.0554,-75.342,2022-09-30,2023-07-23,310,2022,11,6,2022-11-06,9.64770277777778,0,4.5043580637,0,21.12,13.52,1.54831,17.32,1.43675390981827,0,0,7.6,12.32
"wr",45.0554,-75.342,2022-09-30,2023-07-23,311,2022,11,7,2022-11-07,9.60496666666667,0,5.0369597796,0,15.07,6.83,0.9901,10.95,1.21286265864869,0,0,8.24,5.95
"wr",45.0554,-75.342,2022-09-30,2023-07-23,312,2022,11,8,2022-11-08,9.56280833333333,0,5.4995710725,0,6.64,-2.17,0.52065,2.235,0.865632004287059,0,0,8.81,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,313,2022,11,9,2022-11-09,9.52124444444445,0,8.1694562432,0,11.5,-5.84,0.39519,2.83,1.23875266869896,0,0,17.34,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,314,2022,11,10,2022-11-10,9.48029722222222,0,6.3029566476,0,18.28,6.46,0.96493,12.37,1.48187281655757,0,0,11.82,7.37
"wr",45.0554,-75.342,2022-09-30,2023-07-23,315,2022,11,11,2022-11-11,9.43998333333333,34.41,3.4058704668,0,17.21,9.34,1.17432,13.275,1.23411292826657,1,0,7.87,8.275
"wr",45.0554,-75.342,2022-09-30,2023-07-23,316,2022,11,12,2022-11-12,9.400325,2.75,3.0094952481,0,12.77,6.03,0.93691,9.4,0.990718903005661,0,0,6.74,4.4
"wr",45.0554,-75.342,2022-09-30,2023-07-23,317,2022,11,13,2022-11-13,9.36133888888889,0,2.9198390448,0,3.74,-0.81,0.57585,1.465,0.571464691405406,0,0,4.55,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,318,2022,11,14,2022-11-14,9.32304444444444,0,4.3809731688,0,2.98,-4.01,0.45392,-0.515,0.630022193836148,0,0,6.99,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,319,2022,11,15,2022-11-15,9.28546666666667,2.73,3.290955096,0,0.98,-5.99,0.39067,-2.505,0.551974748411723,0,0,6.97,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,320,2022,11,16,2022-11-16,9.24862222222222,3.18,1.516589072,0,0.52,-2.48,0.50898,-0.98,0.394929763092568,0,0,3,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,321,2022,11,17,2022-11-17,9.21253055555556,0.46,4.4554008774,0.46,-0.44,-6.85,0.36557,-3.645,0.481868604161593,0,0,6.41,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,322,2022,11,18,2022-11-18,9.17721111111111,1.08,5.5431089288,1.54,-1.16,-9.52,0.29703,-5.34,0.480558360537715,0,0,8.36,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,323,2022,11,19,2022-11-19,9.14268888888889,3.8,3.495432816,5.34,0.13,-6.84,0.36607,-3.355,0.504748369965143,0,0,6.97,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,324,2022,11,20,2022-11-20,9.10898055555556,0,5.3185880027,5.34,-2.08,-10.15,0.28249,-6.115,0.436018990214714,0,0,8.07,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,325,2022,11,21,2022-11-21,9.07610555555556,0,7.8708350422,5.34,4.33,-12.19,0.23993,-3.93,0.735030364882305,0,0,16.52,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,326,2022,11,22,2022-11-22,9.04408333333333,0,6.236618985,5.34,0.89,-9.42,0.29926,-4.265,0.562577337955122,0,0,10.31,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,327,2022,11,23,2022-11-23,9.01293888888889,0,5.2819787582,4.85,3.43,-4.84,0.42648,-0.705,0.631940654373394,0,0,8.27,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,328,2022,11,24,2022-11-24,8.98268611111111,2.71,4.585481606,4.63,4.78,-5.47,0.40651,-0.345,0.713488403852069,0,0,10.25,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,329,2022,11,25,2022-11-25,8.95335,2.02,3.5387578674,2.7,5.91,-1.4,0.5511,2.255,0.687749054042568,0,0,7.31,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,330,2022,11,26,2022-11-26,8.92494444444444,0,4.888227772,0,9.83,0.74,0.64446,5.285,0.877200095762726,0,0,9.09,0.285
"wr",45.0554,-75.342,2022-09-30,2023-07-23,331,2022,11,27,2022-11-27,8.89749166666667,6.14,3.135831963,0,10.63,3.15,0.76573,6.89,0.845850209574379,0,0,7.48,1.89
"wr",45.0554,-75.342,2022-09-30,2023-07-23,332,2022,11,28,2022-11-28,8.87101111111111,0,2.4076278996,0,3.44,-0.34,0.59594,1.55,0.468469658750696,0,0,3.78,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,333,2022,11,29,2022-11-29,8.84551944444445,0,2.8933340282,0,2.51,-1.93,0.53022,0.29,0.4719736124067,0,0,4.44,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,334,2022,11,30,2022-11-30,8.82103333333333,18.66,3.8586375372,0,7.89,-1.36,0.55272,3.265,0.788959645580398,0,0,9.25,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,335,2022,12,1,2022-12-01,8.79757222222222,0,3.699203168,0,2.49,-3.4,0.47539,-0.455,0.515694576937828,0,0,5.89,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,336,2022,12,2,2022-12-02,8.77515277777778,0,5.3852410585,0,5.61,-4.44,0.43935,0.585,0.710477559309599,0,0,10.05,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,337,2022,12,3,2022-12-03,8.75379166666667,1.83,5.2700276895,0,10.02,0.11,0.61553,5.065,0.873295600102304,0,0,9.91,0.0649999999999995
"wr",45.0554,-75.342,2022-09-30,2023-07-23,338,2022,12,4,2022-12-04,8.73350555555555,0,3.9310207186,0,1.93,-4.16,0.449,-1.115,0.49733101376118,0,0,6.09,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,339,2022,12,5,2022-12-05,8.71430833333333,0,3.9449673825,0,5.7,-0.53,0.58772,2.585,0.611972870572639,0,0,6.23,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,340,2022,12,6,2022-12-06,8.69621666666667,6.35,1.8646079928,0,5.63,1.93,0.70186,3.78,0.497286994727668,0,0,3.7,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,341,2022,12,7,2022-12-07,8.67924166666667,3.63,1.3132386981,0,5.43,2.94,0.75407,4.185,0.414066589787893,0,0,2.49,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,342,2022,12,8,2022-12-08,8.6634,0,3.6852024384,0,4.14,-1.52,0.54652,1.31,0.540773320883664,0,0,5.66,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,343,2022,12,9,2022-12-09,8.6487,0,4.0883788692,0,-0.77,-6.9,0.36441,-3.835,0.409952946287885,0,0,6.13,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,344,2022,12,10,2022-12-10,8.63515555555555,0,3.9439518672,0,-4.52,-10.23,0.28074,-7.375,0.29450226281011,0,0,5.71,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,345,2022,12,11,2022-12-11,8.62278055555555,3.3,1.9652696531,3.3,-4.99,-8.13,0.33115,-6.56,0.234840769542997,0,0,3.14,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,346,2022,12,12,2022-12-12,8.61158055555556,0,5.4606376766,3.3,-3.59,-11.45,0.25479,-7.52,0.339009305590913,0,0,7.86,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,347,2022,12,13,2022-12-13,8.60156666666667,0,6.3349506312,3.3,-2.17,-13.49,0.21587,-7.83,0.393738876054121,0,0,11.32,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,348,2022,12,14,2022-12-14,8.59274722222222,0,5.9813769704,3.3,-1.51,-11.43,0.25505,-6.47,0.418096847298881,0,0,9.92,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,349,2022,12,15,2022-12-15,8.58512777777778,10.44,4.2969251338,13.74,3.01,-6.28,0.38216,-1.635,0.57636165743199,0,0,9.29,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,350,2022,12,16,2022-12-16,8.57871944444444,13.87,0.9178543508,11.47,0.77,-0.59,0.58513,0.09,0.243742555043828,0,0,1.36,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,351,2022,12,17,2022-12-17,8.57352222222222,2.73,1.7629905216,9.7,1.2,-1.79,0.53548,-0.295,0.353272186762041,0,0,2.99,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,352,2022,12,18,2022-12-18,8.56954166666667,0,5.11498803,9.7,0.16,-7.31,0.35282,-3.575,0.453424480304123,0,0,7.47,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,353,2022,12,19,2022-12-19,8.56678333333333,0,5.0343901608,9.7,-0.53,-7.84,0.33868,-4.185,0.429111460565071,0,0,7.31,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,354,2022,12,20,2022-12-20,8.56524722222222,0,4.5339622256,9.7,-2.46,-8.69,0.31705,-5.575,0.355638668197515,0,0,6.23,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,355,2022,12,21,2022-12-21,8.56493333333333,0,6.2271861696,9.7,1.57,-9.61,0.29489,-4.02,0.537068277630756,0,0,11.18,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,356,2022,12,22,2022-12-22,8.56584722222222,21.79,4.9231350325,31.49,0.66,-12.03,0.24302,-5.685,0.503243171278074,0,0,12.69,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,357,2022,12,23,2022-12-23,8.56798611111111,14.97,4.8034529175,46.46,3.89,-7.64,0.34394,-1.875,0.630961575663571,0,0,11.53,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,358,2022,12,24,2022-12-24,8.57134444444444,4.08,2.1633730524,50.54,-7.75,-11.15,0.2609,-9.45,0.179821075403807,0,0,3.4,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,359,2022,12,25,2022-12-25,8.57592222222222,0,4.8279697816,50.54,-4.05,-10.3,0.27921,-7.175,0.310605998167503,0,0,6.25,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,360,2022,12,26,2022-12-26,8.58171666666667,1.75,4.836483879,52.29,-3.08,-9.28,0.30272,-6.18,0.338835664145478,0,0,6.2,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,361,2022,12,27,2022-12-27,8.58872222222222,4.51,3.256740402,56.79,-2.96,-8.26,0.32775,-5.61,0.329226349170594,0,0,5.3,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,362,2022,12,28,2022-12-28,8.59693055555556,4.59,3.354247201,56.27,0.84,-4.75,0.42942,-1.955,0.440388419838219,0,0,5.59,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,363,2022,12,29,2022-12-29,8.60633888888889,0,6.7409321474,55.86,8.26,-5.03,0.42028,1.615,0.833951467065602,0,0,13.29,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,364,2022,12,30,2022-12-30,8.61693611111111,4.86,3.4641117199,51.46,10.77,4.48,0.84112,7.625,0.753265273424623,0,0,6.29,2.625
"wr",45.0554,-75.342,2022-09-30,2023-07-23,365,2022,12,31,2022-12-31,8.62871388888889,19.27,2.6220590617,47.52,7.74,3.37,0.77747,5.555,0.578388740935138,0,0,4.37,0.555
"wr",45.0554,-75.342,2022-09-30,2023-07-23,1,2023,1,1,2023-01-01,8.641725,0.74,2.221268994,0,3.99,1.08,0.66054,2.535,0.412233613184351,0,0,2.91,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,2,2023,1,2,2023-01-02,8.65584166666667,0,3.6835453563,0,5.23,0.13,0.61634,2.68,0.551488160855525,0,0,5.1,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,3,2023,1,3,2023-01-03,8.67110833333333,0,3.4265792223,0,3.39,-1.2,0.55923,1.095,0.484458627095028,0,0,4.59,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,4,2023,1,4,2023-01-04,8.68751388888889,19.66,1.843351447,0,2.55,-0.6,0.58477,0.975,0.400344369967958,0,0,3.15,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,5,2023,1,5,2023-01-05,8.70504444444444,0,1.8517718744,0,0.59,-1.66,0.54065,-0.535,0.312437340116592,0,0,2.25,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,6,2023,1,6,2023-01-06,8.72368611111111,2.06,2.5026859663,0,2.39,-1.91,0.5311,0.24,0.453307286189163,0,0,4.3,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,7,2023,1,7,2023-01-07,8.743425,0,3.9521679948,0,-2.83,-7.91,0.3368,-5.37,0.341075626839643,0,0,5.08,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,8,2023,1,8,2023-01-08,8.76424722222222,0,5.3959016158,0,-2.63,-10.45,0.27596,-6.54,0.385232332641576,0,0,7.82,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,9,2023,1,9,2023-01-09,8.78613333333333,0.56,4.3535642112,0,0.3,-5.37,0.40965,-2.535,0.447001093041473,0,0,5.67,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,10,2023,1,10,2023-01-10,8.80906944444444,0,4.9563700685,0,-4.79,-11.32,0.2574,-8.055,0.307894865404459,0,0,6.53,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,11,2023,1,11,2023-01-11,8.83304166666667,0.65,6.421479963,0.65,-5.29,-13.59,0.21417,-9.44,0.299471835561789,0,0,8.3,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,12,2023,1,12,2023-01-12,8.85802777777778,16.82,4.841053909,17.48,-0.02,-8.22,0.32893,-4.12,0.48994977385861,0,0,8.2,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,13,2023,1,13,2023-01-13,8.88401388888889,6.56,3.8407724205,24.04,-0.92,-6.51,0.37529,-3.715,0.419052745912533,0,0,5.59,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,14,2023,1,14,2023-01-14,8.91097777777778,0,6.099920728,24.04,-7.62,-14.51,0.19855,-11.065,0.223871240525107,0,0,6.89,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,15,2023,1,15,2023-01-15,8.93890555555556,0,7.914685757,24.04,-6.87,-19.28,0.13291,-13.075,0.212168014676313,0,0,12.41,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,16,2023,1,16,2023-01-16,8.967775,0,8.2272520116,24.04,-3.36,-18.85,0.13793,-11.105,0.338145580879508,0,0,15.49,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,17,2023,1,17,2023-01-17,8.99756666666667,2.42,6.214259394,26.46,-1.53,-16.36,0.17031,-8.945,0.4406705136052,0,0,14.83,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,18,2023,1,18,2023-01-18,9.02826388888889,0,6.43404643,26.46,0.76,-6.34,0.38025,-2.79,0.520573929652695,0,0,7.1,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,19,2023,1,19,2023-01-19,9.05984722222222,6.65,4.528329078,33.11,-0.65,-6.89,0.36467,-3.77,0.459545493755166,0,0,6.24,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,20,2023,1,20,2023-01-20,9.09229166666667,2.78,2.3799618975,32.33,-1.24,-4.14,0.44954,-2.69,0.339965071586431,0,0,2.9,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,21,2023,1,21,2023-01-21,9.12558333333333,0,3.604532412,31.9,-1.7,-4.97,0.42221,-3.335,0.348288947375804,0,0,3.27,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,22,2023,1,22,2023-01-22,9.1597,2.32,2.9558718288,30.74,0.32,-3.26,0.48034,-1.47,0.414699775719488,0,0,3.58,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,23,2023,1,23,2023-01-23,9.19461944444444,0,3.283582496,29.48,-0.12,-2.99,0.48983,-1.555,0.372396485668314,0,0,2.87,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,24,2023,1,24,2023-01-24,9.23032222222222,0,6.8139715496,28.97,1.99,-4.79,0.42788,-1.4,0.582666932592655,0,0,6.78,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,25,2023,1,25,2023-01-25,9.26678888888889,14.45,4.425262366,43.42,-5.46,-10.7,0.27043,-8.08,0.30618658911828,0,0,5.24,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,26,2023,1,26,2023-01-26,9.304,3.1,4.391450784,46.52,-3.99,-9.08,0.30734,-6.535,0.352785370890178,0,0,5.09,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,27,2023,1,27,2023-01-27,9.34193611111111,2.57,7.2010632964,49.09,-0.68,-13.93,0.20831,-7.305,0.534993547816452,0,0,13.25,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,28,2023,1,28,2023-01-28,9.380575,1.89,9.0135693837,50.99,2.15,-7.85,0.33856,-2.85,0.668045881060225,0,0,10,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,29,2023,1,29,2023-01-29,9.41989722222222,7.96,4.9100649077,58.95,-4.69,-10.14,0.28284,-7.415,0.345735377535583,0,0,5.45,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,30,2023,1,30,2023-01-30,9.45988333333333,1.58,7.5930321168,60.53,-6.61,-13.09,0.22316,-9.85,0.291294628599201,0,0,6.48,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,31,2023,1,31,2023-01-31,9.50051388888889,0,10.1924933185,60.53,-7.37,-19.52,0.13019,-13.445,0.220574590329853,0,0,12.15,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,32,2023,2,1,2023-02-01,9.54176944444444,0,10.9052119639,60.53,-4.55,-24.61,0.0831,-14.58,0.211573937680223,0,0,20.06,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,33,2023,2,2,2023-02-02,9.58363055555555,1.04,10.5290365426,61.57,-0.35,-13.94,0.20817,-7.145,0.581866989241032,0,0,13.59,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,34,2023,2,3,2023-02-03,9.62607777777778,0,9.6829871496,61.57,-17.96,-27.75,0.06228,-22.855,-0.236618413307677,0,0,9.79,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,35,2023,2,4,2023-02-04,9.66909166666667,0,11.4249213606,61.57,-13.62,-32.41,0.03995,-23.015,-0.341572386963858,0,0,18.79,0
"wr",45.0554,-75.342,2022-09-30,2023-07-23,36,2023,2,5,2023-02-05,9.71265555555556,0,11.559614136,61.57,0.51,-20.27,0.12195,-9.88,0.551052886658816,0,0,20.78,0
